"","Price","Oil","Gas","Coal","EurDol","Ibex35","Demand"
"329",2.556166667,23.89925373,8.039158387,30.69029851,0.932835821,6.3241,610.7242
"330",2.571791667,23.88017388,10.58435852,30.69029851,0.945000945,6.4542,587.7974
"331",2.558125,23.33958724,11.01135041,30.69029851,0.938086304,6.3973,612.6854
"332",2.233791667,23.37553528,12.08490293,30.69029851,0.93092534,6.4685,614.0818
"333",2.545875,23.28551596,13.78405797,30.69029851,0.925497455,6.4078,610.0449
"334",2.493208333,22.72007452,10.81701257,30.69029851,0.931532371,6.4423,608.3175
"335",2.327291667,23.02319084,8.220301743,30.69029851,0.931358853,6.4886,587.207
"336",2.344083333,22.94139466,7.618492052,30.69029851,0.927299703,6.5608,603.3031
"337",2.283125,22.94204504,6.837283699,30.69029851,0.92284976,6.5031,581.3019
"338",2.090375,23.22344322,7.10423594,30.69029851,0.915750916,6.5744,495.7815
"339",1.733333333,23.22344322,7.10423594,30.69029851,0.915750916,6.5744,437.3786
"340",2.037666667,23.22344322,7.10423594,30.69029851,0.915750916,6.5744,493.8552
"341",2.3525,23.4436241,8.145381411,30.69029851,0.911493939,6.5776,573.3409
"342",2.421708333,22.44152047,8.089401586,30.69029851,0.91374269,6.5874,577.202
"343",2.311833333,21.8568314,8.38033261,30.69029851,0.908430233,6.5269,581.4962
"344",2.008458333,22.13615237,8.137113104,30.69029851,0.911327805,6.4925,574.8707
"345",1.923541667,21.24263039,8.323691062,30.69029851,0.907029478,6.6078,556.5108
"346",2.106791667,21.20299379,7.630242345,30.69029851,0.912741877,6.5572,588.4361
"347",1.807791667,21.20204833,8.1276901,30.69029851,0.898391879,6.4895,587.6107
"348",1.688166667,23.22344322,7.10423594,30.69029851,0.898391879,6.4895,439.8151
"349",2.080625,21.11397811,8.886824807,29.22857906,0.889758875,6.4564,491.8624
"350",2.0485,21.02870387,8.076043453,29.22857906,0.891424496,6.4913,573.6047
"351",2.045958333,21.07722144,8.797558206,29.22857906,0.881523272,6.5687,612.8915
"352",2.198291667,21.0116391,8.000280859,29.22857906,0.875120329,6.429,598.6972
"353",2.225208333,21.40795802,8.078381795,29.22857906,0.874508089,6.3005,605.6863
"354",2.20575,22.28327228,8.186137507,29.22857906,0.872143729,6.3878,594.9816
"355",2.492833333,22.15228076,10.54883979,29.22857906,0.862291972,6.395,575.2862
"356",2.436,22.09584997,9.2965806,29.22857906,0.868206286,6.376,603.3492
"357",2.457333333,22.59326898,9.409946614,29.22857906,0.869640838,6.3634,601.8067
"358",2.178333333,23.36358876,9.912330317,29.22857906,0.872752662,6.4138,589.8734
"359",2.366375,23.65123564,11.46072187,29.22857906,0.870170553,6.4815,595.9023
"360",2.545708333,23.36937865,9.662086371,29.22857906,0.858221765,6.2796,586.667
"361",2.508666667,22.9216764,10.2973352,29.22857906,0.858811405,6.2981,612.7536
"362",2.675666667,23.59483275,9.887577291,29.22857906,0.855505176,6.1989,618.8511
"363",3.117541667,23.3105802,9.930196845,29.22857906,0.853242321,6.3179,623.1952
"364",3.120625,23.01950806,9.554228579,29.22857906,0.848176421,6.3462,626.5018
"365",3.291541667,22.6699399,8.199722607,29.22857906,0.846525015,6.3382,581.7351
"366",3.006333333,22.30904966,8.555632343,29.22857906,0.840265524,6.3636,606.0772
"367",3.430208333,22.55920941,7.28981069,29.22857906,0.85193389,6.4729,617.4288
"368",3.380833333,22.4481116,7.623637888,29.22857906,0.850629466,6.483,636.154
"369",3.748,22.48350533,7.252640356,29.22857906,0.845880562,6.5085,628.4789
"370",3.767458333,23.61206306,5.683623693,29.22857906,0.856751199,6.5954,612.0586
"371",4.091666667,23.87614092,6.330684511,29.22857906,0.85302397,6.5629,629.9695
"372",4.292875,23.51381404,5.970440602,29.22857906,0.855358823,6.6377,635.4345
"373",4.331875,23.91507431,5.759022609,29.22857906,0.8492569,6.5911,632.9827
"374",4.327916667,24.02437992,7.201466234,31.40607805,0.846525015,6.7177,637.5298
"375",3.402791667,24.40730002,8.037554708,31.40607805,0.852805731,6.6701,620.1755
"376",4.16775,24.30977007,7.98443029,31.40607805,0.854773912,6.6968,662.427
"377",4.445166667,24.65951651,8.321271463,31.40607805,0.851208716,6.7912,679.8239
"378",4.654083333,24.27134822,8.774478388,31.40607805,0.852224305,6.8491,691.3664
"379",4.266875,23.30865458,8.205019141,31.40607805,0.850991405,6.8572,690.9581
"380",4.198541667,23.1989202,7.371558331,31.40607805,0.843597098,6.9609,663.6898
"381",4.175416667,23.00584894,8.763532764,31.40607805,0.847673137,6.9771,677.3518
"382",3.832541667,22.5916745,9.463029433,31.40607805,0.854773912,7.0158,683.0924
"383",3.412625,22.48820249,8.377602297,31.40607805,0.858000858,6.9086,690.9967
"384",3.545083333,23.27756328,8.066322136,31.40607805,0.858000858,7.0816,695.7615
"385",3.450458333,23.51156946,9.381027782,31.40607805,0.866626224,6.9197,658.609
"386",2.996208333,23.31171639,8.008645533,31.40607805,0.864677907,6.8714,643.1239
"387",3.727333333,23.66894641,7.577729573,31.40607805,0.865725911,6.9413,693.3381
"388",3.656333333,23.67039888,7.895196507,31.40607805,0.874737579,6.9446,707.8236
"389",3.917625,24.0515202,7.516301985,31.40607805,0.876193814,6.9701,694.7305
"390",3.482833333,25.2734751,7.010963647,31.40607805,0.875120329,6.862,634.5897
"391",4.110416667,24.54301308,8.099992817,31.40607805,0.866325912,6.7391,648.7026
"392",2.7515,24.4473342,8.823699005,31.40607805,0.866926745,6.8309,658.0782
"393",3.680208333,24.98908964,9.717227378,34.12760758,0.872828838,6.7953,659.3959
"394",3.365291667,24.39386011,9.346923917,34.12760758,0.872143729,6.8004,649.2366
"395",3.29525,23.97007042,9.843874809,34.12760758,0.88028169,6.9446,651.4429
"396",3.217666667,24.67773265,8.385695671,34.12760758,0.882924245,6.9657,686.1496
"397",3.8595,24.8436812,8.536935901,34.12760758,0.880669309,6.9157,693.9597
"398",4.119,25.8949039,8.86405959,34.12760758,0.881678716,6.8385,697.8636
"399",4.209041667,25.94785683,9.915444099,34.12760758,0.883782589,6.9686,699.9691
"400",3.975583333,25.24117179,8.437410072,34.12760758,0.885034074,7.046,669.751
"401",3.970208333,25.50578673,8.538926413,34.12760758,0.883470271,7,677.5863
"402",4.345416667,25.59705513,7.936689006,34.12760758,0.897827258,6.9328,656.3654
"403",4.396625,25.45632624,8.024393703,34.12760758,0.890392663,6.9453,668.5257
"404",3.901416667,26.05979473,7.911136348,34.12760758,0.892458724,6.9004,672.711
"405",4.283666667,24.82275789,7.659754549,34.12760758,0.886210564,6.8252,662.2636
"406",4.449625,25.03746804,8.589580686,34.12760758,0.881600987,6.8624,686.8573
"407",4.734416667,24.26980089,7.991561181,34.12760758,0.877116042,6.868,683.5695
"408",4.799625,24.18243656,8.427487352,34.12760758,0.872067672,6.9811,682.0753
"409",4.435416667,24.65801168,8.504922644,34.12760758,0.871307833,6.9038,656.5846
"410",4.081041667,24.11872226,7.985285795,34.12760758,0.870397772,6.9967,663.074
"411",4.318458333,24.66410749,7.220334183,34.12760758,0.872448089,6.924,684.5543
"412",4.14025,24.78984238,6.331629756,34.12760758,0.875656743,6.9843,690.9859
"413",3.897541667,25.34016611,5.332668471,34.12760758,0.88354833,7.0617,684.7003
"414",4.049833333,26.52878503,7.500718184,36.84304772,0.895335303,6.9954,680.0891
"415",4.424625,26.45263996,6.674269423,36.84304772,0.884407889,6.945,648.8293
"416",4.837208333,26.797847,6.725337119,36.84304772,0.882378893,6.9913,666.0425
"417",4.373458333,26.34304775,6.357446809,36.84304772,0.877808989,6.9243,665.3656
"418",4.618541667,26.47758302,7.664755433,36.84304772,0.880824452,6.9003,668.1964
"419",4.55275,27.00865266,6.423544466,36.84304772,0.882924245,6.9308,661.5416
"420",4.846166667,26.60469234,7.556878588,36.84304772,0.885347499,6.9654,636.9439
"421",4.645625,26.6354314,6.846426044,36.84304772,0.884016973,7.0153,648.9303
"422",4.528916667,26.30132127,6.626848692,36.84304772,0.886760663,6.9982,646.6975
"423",4.120416667,25.69653949,6.167997718,36.84304772,0.887311446,7.1103,637.4423
"424",3.745541667,25.94469636,5.510479574,36.84304772,0.889125989,7.1103,537.9441
"425",4.222291667,26.70718627,7.689463956,36.84304772,0.893814802,7.1707,587.2704
"426",3.973416667,26.37144148,6.180803891,36.84304772,0.903750565,7.1924,610.1942
"427",3.735125,26.35700783,7.697160883,36.84304772,0.900171032,7.1798,618.7352
"428",3.679458333,27.20501408,6.955645161,36.84304772,0.908347716,7.2149,611.225
"429",3.449583333,27.74004039,5.951727128,36.84304772,0.917936479,7.2059,602.9557
"430",3.525916667,27.53490081,5.57967868,36.84304772,0.918442322,7.1664,618.958
"431",3.603291667,27.81065089,6.656548135,36.84304772,0.924556213,7.13,641.0768
"432",4.128916667,27.55111396,6.114071727,36.84304772,0.916842395,7.1433,635.712
"433",3.484041667,27.7983007,6.004200768,36.84304772,0.923531585,7.1751,624.4816
"434",3.816041667,27.80269058,6.055443257,36.84304772,0.915164272,7.1113,605.0109
"435",3.726416667,27.03146375,9.66337201,36.84304772,0.911992704,7.1944,620.4937
"436",4.390791667,25.88256982,10.09102731,36.84304772,0.92174394,7.2039,637.3091
"437",4.670375,25.86478716,8.543478261,36.84304772,0.9273857,7.2917,631.3504
"438",4.446625,25.41135145,7.89603601,41.0427066,0.924385284,7.2657,634.3781
"439",4.469083333,25.3776435,6.145396734,41.0427066,0.915499405,7.2306,637.2377
"440",3.882291667,25.71583416,4.7773801,41.0427066,0.903260771,7.287,592.6021
"441",4.084583333,24.82263134,5.534519573,41.0427066,0.898069151,7.22,608.5845
"442",3.84625,24.84783387,5.79374111,41.0427066,0.89509488,7.116,621.7058
"443",2.337041667,24.49852902,6.071631609,41.0427066,0.891503967,7.1134,598.3931
"444",3.919208333,23.73791622,6.192582026,41.0427066,0.89509488,7.0229,619.1537
"445",3.771,23.38445173,4.620630861,41.0427066,0.886446237,7.0576,610.612
"446",3.463291667,23.39118825,4.669409762,41.0427066,0.890075656,7.132,631.0317
"447",3.7795,22.97538352,5.424164524,41.0427066,0.891901534,7.1467,638.8814
"448",4.28525,22.63950399,5.622317597,41.0427066,0.885739593,7.1957,641.3168
"449",4.246875,22.55127298,6.763055675,41.0427066,0.884016973,7.1027,634.5476
"450",3.88,22.51482386,8.879161883,41.0427066,0.871991629,6.9533,625.7134
"451",4.039791667,22.45289602,9.266147636,41.0427066,0.872295883,6.9531,640.7381
"452",4.1515,23.38217338,8.148629149,41.0427066,0.872143729,6.909,631.5237
"453",4.858041667,23.52736448,7.928174803,41.0427066,0.87009484,6.8957,648.7888
"454",4.995541667,23.52224254,8.306224246,41.0427066,0.870549317,6.8094,643.7814
"455",4.530875,24.33190222,9.619102583,41.0427066,0.876193814,6.772,618.4132
"456",4.053416667,24.10744936,8.694531921,41.0427066,0.858221765,6.7036,632.0852
"457",3.906416667,23.97395253,6.537533702,41.0427066,0.856824608,6.751,621.3544
"458",3.861916667,24.71775573,6.775481112,41.0427066,0.855285665,6.7624,621.6544
"459",4.056833333,24.93582064,5.211368181,45.22505562,0.855724799,6.9223,614.458
"460",3.805875,25.69306503,9.637514384,45.22505562,0.863632438,6.8942,589.3135
"461",3.508666667,24.94051666,10.57554467,45.22505562,0.849762067,6.8941,609.9608
"462",3.920416667,24.58195399,10.14683044,45.22505562,0.848824378,6.9243,608.8059
"463",3.201208333,25.62775704,9.377733879,45.22505562,0.848320326,7.0191,597.66
"464",3.518916667,26.40821174,8.951937328,45.22505562,0.848320326,6.9747,608.7285
"465",3.772958333,26.5229295,9.297934266,45.22505562,0.855578371,7.0631,583.3654
"466",4.738916667,27.03283479,9.717948718,45.22505562,0.859549596,7.0407,618.8442
"467",4.068791667,26.76321878,11.49417066,45.22505562,0.856971463,7.0435,623.1349
"468",4.020625,26.73267327,11.72448539,45.22505562,0.860955661,7.0343,617.7694
"469",3.848083333,26.1421539,11.90455594,45.22505562,0.863632438,6.9936,618.1262
"470",2.874541667,25.60839281,13.23917273,45.22505562,0.859919168,6.9848,587.7841
"471",3.460208333,25.4753506,13.25524576,45.22505562,0.860363073,7.0074,615.1879
"472",3.787458333,25.01282709,13.28057554,45.22505562,0.855139388,6.9146,621.0238
"473",3.284,25.13999661,13.44867193,45.22505562,0.84846428,6.8799,626.3558
"474",3.121625,25.47321959,14.20408751,45.22505562,0.848824378,6.869,636.4675
"475",3.980916667,25.00851209,14.73540014,45.22505562,0.851208716,6.951,651.9784
"476",3.895375,24.83508952,16.57589803,45.22505562,0.856677803,7.0238,661.0357
"477",3.859458333,24.44368367,16.58792651,45.22505562,0.855871277,7.0304,652.6345
"478",2.909416667,23.40661213,14.89139121,45.22505562,0.852079073,7.1191,649.6619
"479",2.58125,23.98898641,15.0968964,45.22505562,0.860437102,7.1295,645.4039
"480",3.328333333,23.97100699,15.45235135,45.22505562,0.862887221,7.2153,634.4233
"481",3.144416667,23.8228113,14.77046784,45.22505562,0.871991629,7.1997,660.2053
"482",2.971291667,24.31796392,13.87292535,45.22505562,0.87161161,7.1961,661.9497
"483",2.91975,24.91047253,12.81844802,45.22505562,0.873438728,7.2281,659.5056
"484",3.077291667,25.14880952,13.54096929,54.75315126,0.87535014,7.2678,655.3701
"485",3.010458333,25.09797091,11.84386834,54.75315126,0.870852565,7.2229,638.8966
"486",2.672916667,25.11959642,11.79524362,54.75315126,0.86979212,7.1914,657.727
"487",2.811541667,24.63793103,13.07647908,54.75315126,0.862068966,7.2467,656.3871
"488",2.7955,24.83732877,13.56586913,54.75315126,0.856164384,7.2588,653.8487
"489",3.021083333,25.31236719,12.8723099,54.75315126,0.849978751,7.2938,654.1815
"490",2.2575,24.55516014,13.12759559,54.75315126,0.847314015,7.134,638.8321
"491",2.635833333,24.84292749,9.743920809,54.75315126,0.849040584,7.1273,663.9369
"492",2.352166667,25.29806885,10.31619427,54.75315126,0.839630563,7.1315,668.2844
"493",2.855916667,25.09026786,11.02945382,54.75315126,0.839701066,7.1116,668.4882
"494",2.737875,25.03571729,12.54045539,54.75315126,0.840406757,7.145,662.391
"495",2.439583333,23.67419437,15.26183464,54.75315126,0.845809016,7.2438,654.7158
"496",2.100833333,23.47441781,15.35547072,54.75315126,0.84990651,7.2519,673.1065
"497",2.27875,23.86709503,14.73880597,54.75315126,0.845451471,7.2274,673.8165
"498",2.417458333,24.28163334,15.40233194,54.75315126,0.840194925,7.2499,676.2806
"499",2.638583333,24.13706853,15.57739205,54.75315126,0.833750208,7.2525,683.1981
"500",1.821375,23.43789001,14.21966978,54.75315126,0.832015975,7.3723,678.7515
"501",2.645583333,24.3006263,13.69548035,54.75315126,0.835073069,7.3487,709.096
"502",2.713333333,24.17782185,13.95342192,54.75315126,0.826309701,7.3843,720.3242
"503",2.843041667,24.22560875,14.2736812,54.75315126,0.82822594,7.3671,735.1688
"504",2.427375,23.88516588,14.37971799,50.59154463,0.827335153,7.3481,712.0391
"505",1.884625,24.97953839,17.40735482,50.59154463,0.81846456,7.3481,571.7089
"506",2.66175,24.69407734,15.11480771,50.59154463,0.815793767,7.391,709.9728
"507",3.152916667,24.52814772,15.43280182,50.59154463,0.817060217,7.3588,719.2425
"508",2.778416667,24.44407976,13.8982808,50.59154463,0.820546484,7.4322,730.4534
"509",2.392375,24.67765628,14.03351159,50.59154463,0.816060062,7.4344,711.3544
"510",2.141375,25.25756337,15.40424925,50.59154463,0.817661488,7.4718,684.6444
"511",2.543625,24.83183402,15.52109884,50.59154463,0.810438447,7.487,704.0876
"512",1.669291667,25.13577045,14.99004267,50.59154463,0.810569831,7.5063,710.4386
"513",2.381458333,24.8246392,14.91696957,50.59154463,0.806256551,7.5855,709.7089
"514",2.080375,24.98792076,14.28652724,50.59154463,0.805282654,7.6176,693.3765
"515",1.744333333,23.146212,16.86419053,50.59154463,0.804246421,7.6191,657.3288
"516",1.94775,22.8373144,13.77935943,50.59154463,0.80697224,7.6965,674.4041
"517",1.452333333,23.73660031,11.95012469,50.59154463,0.805996615,7.6965,579.7008
"518",2.022666667,23.73660031,11.95012469,50.59154463,0.805996615,7.6965,488.3075
"519",2.490708333,23.73660031,11.95012469,50.59154463,0.805996615,7.6965,565.4849
"520",2.334625,23.33786703,15.82954545,50.59154463,0.800064005,7.7604,631.7046
"521",1.935333333,24.08770807,14.46276293,50.59154463,0.800256082,7.7372,619.6061
"522",1.469916667,23.99049881,14.09477866,50.59154463,0.791765637,7.7372,566.9811
"523",1.589916667,23.99049881,14.09477866,50.59154463,0.791765637,7.7372,490.2179
"524",1.806333333,23.46728081,13.74016585,51.42153748,0.794155019,7.8792,583.9028
"525",2.611916667,25.51947539,12.71562767,51.42153748,0.790076637,7.9114,599.3704
"526",2.389583333,24.45907808,11.68048014,51.42153748,0.78394481,7.9114,544.3162
"527",3.095458333,24.44199069,11.60361135,51.42153748,0.788705734,7.9137,698.4286
"528",3.466166667,24.62403039,11.84795911,51.42153748,0.79151496,7.9434,721.4039
"529",2.75975,25.05299521,12.65697005,51.42153748,0.785114234,7.9246,698.1731
"530",2.958375,24.48550047,12.09097473,51.42153748,0.779544746,7.9346,669.7847
"531",3.108791667,25.53141423,11.74858634,51.42153748,0.784375245,7.9461,675.7642
"532",2.156041667,25.08666877,11.60472361,51.42153748,0.787897888,7.9781,681.079
"533",2.262208333,24.87534626,12.00404858,51.42153748,0.791452315,7.9573,696.6988
"534",2.331583333,25.02201233,11.31754794,51.42153748,0.800448251,7.9793,686.9836
"535",2.203583333,25.59605593,11.89953811,51.42153748,0.808211428,8.0163,711.2928
"536",2.403583333,25.73388641,11.53623608,51.42153748,0.797702616,7.9879,732.3289
"537",2.533083333,25.34306338,11.60289855,51.42153748,0.793210121,8.0519,727.0678
"538",3.050083333,24.72069237,12.5159698,51.42153748,0.786782061,8.1013,728.1731
"539",2.344791667,25.27576426,13.19257002,51.42153748,0.787897888,8.1145,706.8774
"540",1.975083333,24.77137177,12.69018583,51.42153748,0.795228628,8.0314,681.8208
"541",2.497541667,24.80626348,12.26460158,51.42153748,0.798913478,8.0611,695.2297
"542",2.441833333,24.49255751,21.48067264,51.42153748,0.795988219,8.1164,698.5204
"543",2.340708333,23.63650946,25.60729927,51.42153748,0.802053256,8.0131,711.9143
"544",2.202166667,23.84528424,11.9661116,51.42153748,0.80749354,7.9299,710.3999
"545",1.900583333,24.3158655,10.72870939,51.42153748,0.802503812,7.9586,684.5282
"546",2.184083333,23.89352404,9.847864248,51.42153748,0.794596742,7.9603,691.8198
"547",2.222625,23.65857553,9.291684998,51.42153748,0.798466943,7.8888,686.8246
"548",1.931875,23.06286259,9.215056901,56.0677104,0.794723039,7.9491,685.6198
"549",2.138375,23.35381914,10.64919857,56.0677104,0.798148296,8.0249,681.1187
"550",2.337625,22.88995516,14.44720679,56.0677104,0.786596397,8.1352,682.0314
"551",1.9825,23.55061109,10.69198065,56.0677104,0.783453463,8.1719,699.9767
"552",2.229416667,23.91955836,10.5856321,56.0677104,0.788643533,8.1972,696.9347
"553",2.36125,23.56663021,10.49306171,56.0677104,0.781127949,8.2423,691.1388
"554",2.565583333,24.15730337,10.60637356,56.0677104,0.780274657,8.1996,686.1204
"555",2.015583333,24.39368966,10.81828943,56.0677104,0.78486775,8.2265,690.2494
"556",2.294583333,24.44392596,10.73217726,56.0677104,0.777725929,8.2589,704.9653
"557",2.228291667,24.61790393,11.05106888,56.0677104,0.779787898,8.283,715.3562
"558",2.229166667,24.85853505,10.93768634,56.0677104,0.785916378,8.3406,716.7626
"559",2.491125,24.65450525,11.67805168,56.0677104,0.789702282,8.2378,739.3496
"560",3.103541667,25.35782443,11.86528497,56.0677104,0.795165394,8.2452,691.9155
"561",2.877875,25.08932116,11.77592372,56.0677104,0.793965859,8.1596,726.2517
"562",4.515125,25.70274764,13.65010476,56.0677104,0.791828332,8.1736,726.5786
"563",3.301416667,26.07682417,15.61274877,56.0677104,0.803600129,8.1602,723.2411
"564",3.077958333,26.52601063,16.31940299,56.0677104,0.805282654,8.2494,718.959
"565",3.278041667,26.70618392,15.3015113,56.0677104,0.801025312,8.3004,733.0569
"566",3.375791667,27.53588131,13.92203898,56.0677104,0.806321561,8.354,757.2764
"567",3.691041667,27.43967718,11.79707523,56.0677104,0.823519723,8.2804,756.4807
"568",3.801041667,27.53766362,11.15413477,56.0677104,0.823248539,8.3379,731.84
"569",3.310291667,28.2152231,11.32309069,55.73326772,0.820209974,8.3461,700.1366
"570",4.080833333,27.73551311,12.31506439,55.73326772,0.809323406,8.3697,679.0536
"571",3.539625,27.27934633,12.1261717,55.73326772,0.808996036,8.2867,717.0885
"572",3.468708333,26.69322709,13.40290112,55.73326772,0.813074234,8.2929,715.8405
"573",3.282041667,27.10509138,14.58480565,55.73326772,0.815926893,8.1124,706.8525
"574",3.098541667,26.77564365,13.09803346,55.73326772,0.81732734,8.0326,691.348
"575",2.827458333,28.00944779,10.42974479,55.73326772,0.814464897,7.6991,680.6017
"576",3.384958333,28.11336032,9.659893993,55.73326772,0.809716599,7.8107,690.4625
"577",3.363958333,28.52828341,10.14061575,55.73326772,0.816259897,7.9481,682.6628
"578",3.360291667,28.08090694,10.2343227,55.73326772,0.81559416,7.8204,662.3802
"579",2.613041667,27.81108231,10.21974759,55.73326772,0.810110175,7.8791,578.7264
"580",2.182916667,27.17558488,9.885727089,55.73326772,0.809519955,7.7278,629.2529
"581",2.360958333,28.02215705,10.30162065,55.73326772,0.814597589,7.7683,665.0891
"582",2.500208333,27.99278452,11.05215692,55.73326772,0.819940964,7.7529,688.715
"583",2.893791667,27.46455654,10.97546468,55.73326772,0.824266403,7.9148,684.7684
"584",2.832666667,26.70664586,9.700679257,55.73326772,0.821490183,7.9528,694.9735
"585",2.23525,26.4400066,10.31914894,55.73326772,0.825218683,8.0211,702.1091
"586",2.833666667,27.11085583,9.5943721,55.73326772,0.820546484,8.0042,706.5627
"587",2.790666667,26.41524869,9.303198678,55.73326772,0.818062827,8.0181,683.3895
"588",2.311416667,26.45292208,10.03750375,55.73326772,0.811688312,8.0979,675.3126
"589",2.415125,25.32066894,10.25514033,51.79412242,0.811820101,8.2697,665.824
"590",2.753541667,25.85005805,12.77124774,51.79412242,0.82932493,8.2859,617.9617
"591",2.405666667,26.03804797,12.65268915,51.79412242,0.827129859,8.2818,621.9638
"592",2.457291667,27.32831997,12.76799271,51.79412242,0.826377985,8.2948,609.7945
"593",2.034291667,28.09193122,12.50265111,51.79412242,0.826719577,8.3901,541.8882
"594",1.865166667,28.09193122,12.50265111,51.79412242,0.826719577,8.3901,491.5663
"595",1.93475,28.09193122,12.50265111,51.79412242,0.826719577,8.3901,552.1056
"596",2.797125,28.5177453,10.53081147,51.79412242,0.835073069,8.4443,638.6633
"597",2.567458333,28.12814492,10.22202084,51.79412242,0.83864475,8.352,655.2819
"598",2.451125,28.30758899,10.16916168,51.79412242,0.83948959,8.3104,655.3105
"599",2.400416667,28.36909152,10.19150209,51.79412242,0.838082467,8.3879,651.716
"600",2.172083333,28.81932913,11.29436482,51.79412242,0.830288941,8.3404,617.7989
"601",2.523,28.14019789,11.03048551,51.79412242,0.838504109,8.3752,643.6121
"602",2.485333333,28.0753633,10.5582161,51.79412242,0.844880027,8.2821,649.4993
"603",2.47775,27.99629411,9.73339291,51.79412242,0.842247115,8.2936,634.9808
"604",2.356916667,28.42238115,9.533477644,51.79412242,0.841396719,8.3317,612.9204
"605",2.660541667,28.84144798,8.635575981,51.79412242,0.843810649,8.3629,604.9733
"606",2.114666667,28.69521326,9.267851763,51.79412242,0.841255153,8.359,622.9701
"607",2.314083333,29.41127068,9.836459115,51.79412242,0.83984211,8.2327,633.6697
"608",2.186791667,29.30830374,10.82377477,51.79412242,0.845594453,8.1594,633.7857
"609",2.185125,29.48857454,10.63529761,51.79412242,0.837030217,8.1095,622.2815
"610",2.306583333,29.25625366,11.57037037,51.79412242,0.836610056,8.1706,628.182
"611",2.270083333,29.90630959,12.60895345,51.79412242,0.829118647,8.1516,635.5805
"612",2.442958333,30.1665842,10.89082582,51.79412242,0.824674254,8.2358,643.2144
"613",2.483,30.57939914,10.07115328,51.79412242,0.825354903,8.1193,640.1849
"614",2.649291667,30.85397167,10.19496949,54.2947072,0.828294542,8.027,635.1785
"615",2.565625,30.25415857,11.31775981,54.2947072,0.844380647,7.8151,635.0584
"616",2.592708333,31.31989156,11.3452381,54.2947072,0.847170451,7.909,654.3058
"617",2.082083333,32.00640972,11.69030909,54.2947072,0.843383655,7.829,650.5776
"618",2.453166667,32.39448533,11.13083694,54.2947072,0.845809016,7.8664,638.1174
"619",2.282208333,33.07913913,9.752188752,54.2947072,0.847314015,7.7797,618.5007
"620",2.994625,32.3380188,7.850206004,54.2947072,0.831739167,7.6719,599.4406
"621",2.5095,32.07043311,9.096545616,54.2947072,0.834515564,7.7249,628.7708
"622",2.808375,31.98765535,9.364230541,54.2947072,0.834097923,7.9,632.1629
"623",1.907916667,32.62036571,10.54804693,54.2947072,0.838785439,7.8172,634.8476
"624",2.637083333,31.25259746,10.6714307,54.2947072,0.831186103,7.8065,630.2381
"625",2.331708333,32.77072193,11.34221158,54.2947072,0.835561497,7.8839,608.7185
"626",2.657666667,31.88261626,10.6899132,54.2947072,0.828981182,7.8415,632.4267
"627",2.834833333,31.43069552,10.91536615,54.2947072,0.826036676,7.9261,632.132
"628",2.754833333,30.43978627,11.29540678,54.2947072,0.822030415,7.9654,635.8941
"629",2.477583333,30.21394741,10.57395474,54.2947072,0.816593173,7.9516,633.4876
"630",2.0395,30.33284145,9.815720196,54.2947072,0.819806526,7.9593,605.6099
"631",2.083,31.92707056,9.747671974,54.2947072,0.817594637,7.8484,659.4783
"632",2.912875,30.9465624,9.909774436,54.2947072,0.814597589,7.9087,668.326
"633",2.6665,29.65810568,10.50788881,54.2947072,0.817929004,7.9019,667.4261
"634",3.197833333,29.47635827,9.407245613,57.28099648,0.819470622,8.0107,659.9259
"635",3.853666667,28.87409692,9.788884744,57.28099648,0.811754201,8.109,642.6248
"636",3.573458333,28.85147226,9.959605027,57.28099648,0.813404913,8.1037,665.6084
"637",2.886708333,28.53500041,9.822449594,57.28099648,0.822571358,8.0752,673.2084
"638",2.758125,29.66312645,9.674931963,57.28099648,0.829737803,8.0977,681.8538
"639",3.372875,29.3436615,10.10237355,57.28099648,0.832916875,8.0623,684.1436
"640",1.916666667,29.34755437,11.06222691,57.28099648,0.833263895,7.9652,628.2549
"641",2.355041667,28.76109866,10.43268869,57.28099648,0.829806655,8.0286,644.3481
"642",2.223375,28.66146956,10.38823173,57.28099648,0.82932493,8.0693,657.8375
"643",2.537375,29.5392279,10.40469476,57.28099648,0.830220008,8.1029,681.9119
"644",3.368666667,29.42202292,10.69441268,57.28099648,0.830426839,8.1092,690.2587
"645",2.581166667,28.74834875,10.68592604,57.28099648,0.825627477,8.1293,645.7617
"646",2.542583333,28.9057977,10.25451807,57.28099648,0.827061451,8.0565,676.8379
"647",2.6525,28.79953669,10.70816419,57.28099648,0.827335153,8.1072,678.3323
"648",2.60775,28.6338888,10.54931896,57.28099648,0.824946378,8.1626,653.0789
"649",3.105333333,28.21716922,9.9759976,57.28099648,0.823858955,8.1205,678.8715
"650",3.283583333,27.22804718,9.704470447,57.28099648,0.819134993,8.1844,705.2791
"651",3.058583333,26.79760046,9.598922478,57.28099648,0.82176021,8.1312,736.1276
"652",3.81575,27.33031674,9.298546403,57.28099648,0.822706705,8.0783,751.7179
"653",3.193333333,29.24063116,9.003133861,57.28099648,0.821827745,8.0853,736.4292
"654",2.58675,29.10767204,8.706445342,64.78432664,0.82318077,8.0346,708.8765
"655",2.624458333,29.07714844,9.746457867,64.78432664,0.813802083,8.0603,690.4348
"656",2.472875,29.62872695,10.28089048,64.78432664,0.812413681,8.0228,701.1468
